# 20260821_1050_precise_history
# 服务器地址	状态	有效次数	无效次数
175.152.138.143:6066	无效	0	108
175.152.138.165:6066	无效	0	108
175.152.138.180:6066	无效	0	108
175.152.138.208:6066	无效	0	108
175.152.167.144:4000	无效	0	108
175.152.44.35:8888	无效	0	108
175.153.132.90:4022	无效	0	108
175.153.190.181:4000	无效	0	108
211.158.152.138:8008	无效	0	108
211.158.152.138:8010	无效	0	108
211.158.152.234:8007	无效	0	108
211.158.152.234:8008	无效	0	108
211.158.152.234:8010	无效	0	108
211.158.152.249:8007	无效	0	108
211.158.152.249:8008	无效	0	108
211.158.152.249:8009	无效	0	108
211.158.152.54:8007	无效	0	108
211.158.152.79:8007	无效	0	108
211.158.153.104:8008	无效	0	108
211.158.153.108:8007	无效	0	108
211.158.153.108:8008	无效	0	108
211.158.153.130:8008	无效	0	108
211.158.153.130:8010	无效	0	108
211.158.153.136:8007	无效	0	108
211.158.153.246:8009	无效	0	108
211.158.153.37:8001	无效	0	108
211.158.153.37:8002	无效	0	108
211.158.153.37:8003	无效	0	108
211.158.153.37:8004	无效	0	108
211.158.153.37:8005	无效	0	108
211.158.154.108:8009	无效	0	108
211.158.154.172:8009	无效	0	108
211.158.154.175:8008	无效	0	108
211.158.154.204:8008	无效	0	108
211.158.154.215:8007	无效	0	108
211.158.154.231:8008	无效	0	108
211.158.155.132:8008	无效	0	108
211.158.155.137:8009	无效	0	108
211.158.155.154:8008	无效	0	108
211.158.155.187:8001	无效	0	108
211.158.155.67:8010	无效	0	108
211.158.155.89:8004	无效	0	108
211.158.155.9:8009	无效	0	108
211.158.167.71:8888	无效	0	108
211.158.184.63:4022	无效	0	108
211.158.20.47:3000	无效	0	108
211.158.43.252:8888	无效	0	108
211.158.48.182:8010	无效	0	108
211.158.49.86:8007	无效	0	108
211.158.49.86:8009	无效	0	108
221.10.226.195:5000	无效	0	108
221.10.226.1:5000	无效	0	108
60.255.72.119:4022	无效	0	108
60.255.72.119:4022112	无效	0	108
112.192.72.87:8484	有效	1	98
112.192.73.254:8484	无效	0	99
112.192.72.73:8484	有效	6	91
﻿# 2026/05/24 22:34	无效	0	96
112.192.73.162:8484	有效	1	94
112.192.73.243:8484	有效	1	92
112.192.72.252:8484	有效	1	90
112.192.72.221:8484	有效	1	88
112.192.72.135:8484	有效	1	86
112.192.72.246:8484	有效	1	84
112.192.72.60:8484	有效	1	82
112.192.73.226:8484	有效	5	76
112.192.72.198:8484	有效	5	76
112.192.73.225:8484	有效	1	75
112.192.73.163:8484	有效	1	75
112.192.72.112:8484	无效	0	76
112.192.73.79:8484	有效	5	70
112.192.73.136:8484	有效	5	70
112.192.73.197:8484	有效	5	65
112.192.72.160:8484	有效	5	60
112.192.73.34:8484	有效	5	60
112.192.73.57:8484	有效	5	55
112.192.73.24:8484	有效	6	54
112.192.72.223:8484	有效	5	50
112.192.73.168:8484	有效	5	45
112.192.73.54:8484	有效	5	45
112.192.73.112:8484	有效	1	44
112.192.72.120:8484	有效	5	35
112.192.72.17:8484	有效	5	35
112.192.72.249:8484	有效	5	30
112.192.72.230:8484	有效	5	30
112.192.72.188:8484	有效	5	25
112.192.73.95:8484	有效	5	25
112.192.73.193:8484	有效	5	20
112.192.72.65:8484	有效	5	20
112.192.72.12:8484	有效	5	15
112.192.73.246:8484	有效	5	15
112.192.73.104:8484	有效	3	12
112.192.72.29:8484	有效	3	12
112.192.73.205:8484	有效	5	7
112.192.72.28:8484	有效	5	7
112.192.73.143:8484	有效	5	1
112.192.73.48:8484	有效	5	1
112.192.73.5:8484	有效	1	0
