# 20260708_1201_precise_history
# 服务器地址	状态	有效次数	无效次数
183.188.195.184:6000	无效	0	65
183.188.195.184:6001	无效	0	65
183.188.195.187:6000	无效	0	65
183.188.195.187:6001	无效	0	65
183.188.195.82:6000	无效	0	65
183.188.195.82:6001	无效	0	65
183.188.195.90:6000	无效	0	65
183.188.195.90:6001	无效	0	65
183.188.197.120:6000	无效	0	65
183.188.197.120:6001	无效	0	65
183.188.227.40:6000	无效	0	65
183.188.227.40:6001	无效	0	65
183.188.227.63:6000	无效	0	65
183.188.227.63:6001	无效	0	65
183.190.236.58:8888	无效	0	65
183.191.176.48:8002	无效	0	65
183.191.176.48:8003	无效	0	65
183.191.176.48:8004	无效	0	65
183.191.176.48:8005	无效	0	65
183.191.214.57:8082	无效	0	65
221.205.172.253:8082	无效	0	65
221.205.172.253:8083	无效	0	65
221.205.172.253:8084	无效	0	65
221.205.172.253:8085	无效	0	65
221.205.41.67:89	无效	0	65
221.205.96.158:7000	无效	0	65
60.220.163.54:4022	无效	0	65
60.220.167.172:8082	无效	0	65
60.220.167.172:8083	无效	0	65
60.220.167.172:8084	无效	0	65
60.220.167.172:8085	无效	0	65
60.220.167.53:8082	无效	0	65
60.220.167.53:8083	无效	0	65
60.220.167.53:8084	无效	0	65
60.220.167.53:8085	无效	0	65
60.220.167.76:8082	无效	0	65
60.220.167.76:8083	无效	0	65
60.220.167.76:8084	无效	0	65
60.220.167.76:8085	无效	0	65
60.220.167.84:8082	无效	0	65
60.220.167.84:8083	无效	0	65
60.220.167.84:8084	无效	0	65
60.220.167.84:8085	无效	0	65
60.223.72.107:8001	无效	0	65
60.223.72.107:8002	无效	0	65
60.223.72.107:8003	无效	0	65
60.223.72.107:8004	无效	0	65
60.223.72.107:8005	无效	0	65
60.223.72.151:8001	无效	0	65
60.223.72.151:8002	无效	0	65
60.223.72.151:8003	无效	0	65
60.223.72.151:8004	无效	0	65
60.223.72.151:8005	无效	0	65
60.223.72.185:8001	无效	0	65
60.223.72.185:8002	无效	0	65
60.223.72.185:8003	无效	0	65
60.223.72.185:8004	无效	0	65
60.223.72.185:8005	无效	0	65
60.223.72.87:8001	无效	0	65
60.223.72.87:8002	无效	0	65
60.223.72.87:8003	无效	0	65
60.223.72.87:8004	无效	0	65
60.223.72.87:8005	无效	0	65
60.223.78.155:7000	无效	0	65
61.240.37.1:8082	无效	0	65
61.240.37.93:8082	无效	0	65
61.240.38.1:8082	无效	0	65
61.240.39.1:8082	无效	0	65
61.240.58.185:8082	无效	0	65
61.240.58.185:8083	无效	0	65
61.240.58.185:8084	无效	0	65
61.240.58.185:8085	无效	0	65
61.240.59.221:8082	无效	0	65
61.240.59.221:8083	无效	0	65
61.240.59.221:8084	无效	0	65
61.240.59.221:8085	无效	0	65
118.78.196.148:55555	有效	1	55
118.78.196.3:55555	有效	1	53
﻿# 2026/05/24 22:34	无效	0	53
118.78.196.103:55555	有效	1	51
118.78.196.89:55555	有效	1	49
118.78.196.87:55555	有效	1	47
171.119.207.8:6000	有效	11	37
118.78.196.39:55555	有效	1	45
118.78.196.136:55555	有效	1	43
118.78.196.25:55555	有效	3	39
118.78.196.191:55555	有效	1	39
118.78.196.204:55555	有效	1	37
171.119.207.192:6000	有效	6	31
118.78.196.65:55555	有效	1	36
171.119.206.133:6000	有效	4	33
171.119.205.55:6000	有效	2	34
171.119.206.146:6000	有效	4	32
118.78.196.96:55555	有效	1	34
118.78.196.67:55555	有效	1	33
118.78.196.205:55555	无效	0	34
118.78.196.202:55555	有效	1	32
171.119.207.134:6000	有效	7	25
118.78.196.236:55555	有效	1	31
171.119.206.142:6000	有效	8	24
171.119.206.34:6000	无效	0	32
171.119.207.219:6000	无效	0	32
118.78.196.211:55555	有效	2	29
118.78.196.134:55555	有效	1	29
118.78.196.128:55555	有效	1	28
118.78.196.245:55555	有效	1	27
171.119.206.234:6000	有效	7	18
118.78.196.141:55555	有效	1	24
118.78.196.47:55555	有效	1	23
118.78.196.225:55555	有效	1	22
171.119.207.72:6000	有效	6	16
118.78.196.114:55555	有效	1	21
118.78.196.209:55555	有效	1	19
118.78.196.121:55555	有效	2	17
118.78.196.180:55555	无效	0	19
118.78.196.41:55555	有效	1	17
171.119.206.111:6000	有效	3	15
118.78.196.51:55555	无效	0	18
118.78.196.107:55555	有效	1	15
118.78.196.66:55555	有效	1	14
118.78.196.166:55555	有效	1	13
171.119.207.198:6000	有效	7	7
118.78.196.132:55555	有效	1	11
118.78.196.28:55555	有效	1	10
118.78.196.182:55555	有效	1	8
118.78.196.161:55555	有效	1	7
171.119.206.251:6000	有效	7	0
118.78.196.222:55555	有效	1	6
118.78.196.6:55555	有效	3	3
171.119.204.157:6000	有效	2	0
118.78.196.214:55555	有效	2	0
171.119.204.116:6000	有效	2	0
