# 20260603_1450_precise_history
# 服务器地址	状态	有效次数	无效次数
123.118.58.221:8686	有效	11	0
114.254.81.155:4022	有效	1	10
114.254.33.141:8888	无效	0	11
111.193.233.199:9999	有效	1	8
114.254.83.7:4022	有效	1	8
114.254.34.157:8888	无效	0	9
114.254.35.6:18888	有效	7	0
114.254.37.24:8888	有效	1	6
111.193.235.248:9999	有效	1	4
114.254.86.42:8888	有效	5	0
114.254.32.152:8888	有效	1	4
114.254.33.233:8888	无效	0	3
114.254.37.6:8888	无效	0	3
114.254.36.246:8888	有效	2	0
114.254.84.133:4022	有效	1	1
114.254.33.38:8888	无效	0	2
114.254.82.230:4022	有效	1	0
111.194.236.225:4022	无效	0	1
114.254.33.102:8888	无效	0	1
221.220.128.85:8012	无效	0	1
