陕西电信-组播1,#genre#
上海多彩文体4K,http://4712635.xyz:26000/rtp/239.112.205.236:5140
上海金色学堂,http://4712635.xyz:26000/rtp/239.109.205.65:8456
上海生活时尚,http://4712635.xyz:26000/rtp/239.109.205.55:8376
上海生活时尚,http://4712635.xyz:26000/rtp/239.111.205.176:5140
上海纪实人文,http://4712635.xyz:26000/rtp/239.109.205.52:8352
上海纪实人文,http://4712635.xyz:26000/rtp/239.109.205.215:9216
上海纪实人文,http://4712635.xyz:26000/rtp/239.111.205.14:5140
上海纪实人文,http://4712635.xyz:26000/rtp/239.111.205.177:5140
江苏财富天下,http://4712635.xyz:26000/rtp/239.109.205.94:8688
江苏财富天下,http://4712635.xyz:26000/rtp/239.112.205.196:5140
湖南金鹰纪实,http://4712635.xyz:26000/rtp/239.109.205.59:8408
湖南金鹰纪实,http://4712635.xyz:26000/rtp/239.112.205.203:5140
湖南金鹰卡通,http://4712635.xyz:26000/rtp/239.109.205.42:8272
湖南金鹰卡通,http://4712635.xyz:26000/rtp/239.112.205.136:5140
广东嘉佳卡通,http://4712635.xyz:26000/rtp/239.109.205.150:9078
广东嘉佳卡通,http://4712635.xyz:26000/rtp/239.112.205.135:5140
金色频道,http://4712635.xyz:26000/rtp/239.111.205.186:5140
极速汽车,http://4712635.xyz:26000/rtp/239.109.205.64:8448
央广购物,http://4712635.xyz:26000/rtp/239.109.205.75:8536
优购物,http://4712635.xyz:26000/rtp/239.109.205.101:8744
家有购物,http://4712635.xyz:26000/rtp/239.110.205.31:9788

山西优购物,http://4712635.xyz:26000/rtp/239.112.205.209:5140
山东教育,http://4712635.xyz:26000/rtp/239.112.205.197:5140
湖南快乐购,http://4712635.xyz:26000/rtp/239.111.205.37:5140
西安1,http://4712635.xyz:26000/rtp/239.109.205.130:8976
西安2,http://4712635.xyz:26000/rtp/239.109.205.131:8984
西安3,http://4712635.xyz:26000/rtp/239.110.205.38:9858
西安4,http://4712635.xyz:26000/rtp/239.110.205.39:9862
西安丝路频道,http://4712635.xyz:26000/rtp/239.112.205.176:5140
西安戏剧影视,http://4712635.xyz:26000/rtp/239.112.205.175:5140
西安教育,http://4712635.xyz:26000/rtp/239.110.205.24:9842
西安教育频道,http://4712635.xyz:26000/rtp/239.112.205.142:5140
西安新闻综合,http://4712635.xyz:26000/rtp/239.111.205.242:5140
西安都市频道,http://4712635.xyz:26000/rtp/239.111.205.243:5140
铜川,http://4712635.xyz:26000/rtp/239.109.205.194:9638
铜川[785*576],http://4712635.xyz:26000/rtp/239.111.205.29:5140
宝鸡,http://4712635.xyz:26000/rtp/239.112.205.147:5140
宝鸡1,http://4712635.xyz:26000/rtp/239.112.205.143:5140
咸阳综合[720*576],http://4712635.xyz:26000/rtp/239.112.205.141:5140
渭南新闻,http://4712635.xyz:26000/rtp/239.110.205.37:9854
渭南新闻,http://4712635.xyz:26000/rtp/239.111.205.19:5140
渭南新闻[720*576],http://4712635.xyz:26000/rtp/239.111.205.94:5140
延安1[720*576],http://4712635.xyz:26000/rtp/239.112.205.169:5140
汉中,http://4712635.xyz:26000/rtp/239.112.205.215:5140
榆林1,http://4712635.xyz:26000/rtp/239.110.205.42:9882
榆林1[720*576],http://4712635.xyz:26000/rtp/239.112.205.177:5140
安康综合,http://4712635.xyz:26000/rtp/239.109.205.104:8768
安康综合,http://4712635.xyz:26000/rtp/239.112.205.216:5140
安康镇坪,http://4712635.xyz:26000/rtp/239.109.205.67:8472
安康镇坪,http://4712635.xyz:26000/rtp/239.111.205.27:5140
商洛,http://4712635.xyz:26000/rtp/239.109.205.69:8488
商洛,http://4712635.xyz:26000/rtp/239.112.205.189:5140

4K,http://4712635.xyz:26000/rtp/239.112.205.186:5140
CCTV16SDR,http://4712635.xyz:26000/rtp/239.111.205.134:5140
CCTV-1综艺,http://4712635.xyz:26000/rtp/239.112.205.59:5140
CCTV-3综合,http://4712635.xyz:26000/rtp/239.112.205.221:5140
CCTVNEWS,http://4712635.xyz:26000/rtp/239.109.205.13:8032
CGTN阿拉伯语高清,http://4712635.xyz:26000/rtp/239.111.205.86:5140
丝路,http://4712635.xyz:26000/rtp/239.110.205.40:9866
中视购物[768*576],http://4712635.xyz:26000/rtp/239.111.205.96:5140
佛坪,http://4712635.xyz:26000/rtp/239.112.205.229:5140
兴平融媒[785*576],http://4712635.xyz:26000/rtp/239.112.205.168:5140
农林卫视,http://4712635.xyz:26000/rtp/239.112.205.27:5140
凤翔,http://4712635.xyz:26000/rtp/239.111.205.244:5140
动作电影,http://4712635.xyz:26000/rtp/239.110.205.6:9770
勉县综合,http://4712635.xyz:26000/rtp/239.110.205.53:9938
勉县综合,http://4712635.xyz:26000/rtp/239.112.205.239:5140
千阳,http://4712635.xyz:26000/rtp/239.111.205.250:5140
华州综合,http://4712635.xyz:26000/rtp/239.109.205.93:8680
华州综合[768*576],http://4712635.xyz:26000/rtp/239.112.205.192:5140
华阴1,http://4712635.xyz:26000/rtp/239.109.205.63:8440
华阴[720*576],http://4712635.xyz:26000/rtp/239.112.205.193:5140
南郑,http://4712635.xyz:26000/rtp/239.110.205.82:7948
南郑,http://4712635.xyz:26000/rtp/239.111.205.8:5140
合阳,http://4712635.xyz:26000/rtp/239.109.205.92:8672
合阳,http://4712635.xyz:26000/rtp/239.112.205.190:5140
圆点影视,http://4712635.xyz:26000/rtp/239.111.205.64:5140
圆点生活,http://4712635.xyz:26000/rtp/239.109.205.192:9608
城固频道,http://4712635.xyz:26000/rtp/239.111.205.79:5140
太白,http://4712635.xyz:26000/rtp/239.111.205.251:5140
央广购物[768*576],http://4712635.xyz:26000/rtp/239.112.205.208:5140
宁强,http://4712635.xyz:26000/rtp/239.111.205.18:5140
富平,http://4712635.xyz:26000/rtp/239.109.205.71:8504
富平,http://4712635.xyz:26000/rtp/239.112.205.188:5140
岚皋,http://4712635.xyz:26000/rtp/239.111.205.248:5140
彬洲,http://4712635.xyz:26000/rtp/239.110.205.49:9922
彬洲,http://4712635.xyz:26000/rtp/239.112.205.181:5140
影迷电影,http://4712635.xyz:26000/rtp/239.109.205.97:8712
扶风,http://4712635.xyz:26000/rtp/239.111.205.80:5140
曲艺大观,http://4712635.xyz:26000/rtp/239.111.205.31:5140
杨凌[785*576],http://4712635.xyz:26000/rtp/239.111.205.253:5140
洋县电视台,http://4712635.xyz:26000/rtp/239.111.205.77:5140
淳化频道,http://4712635.xyz:26000/rtp/239.111.205.97:5140
潼关综合[720*576],http://4712635.xyz:26000/rtp/239.111.205.12:5140
澄城新闻,http://4712635.xyz:26000/rtp/239.109.205.76:8544
澄城新闻,http://4712635.xyz:26000/rtp/239.112.205.191:5140
留坝,http://4712635.xyz:26000/rtp/239.110.205.54:9942
留坝,http://4712635.xyz:26000/rtp/239.112.205.240:5140
略阳,http://4712635.xyz:26000/rtp/239.110.205.50:9926
略阳,http://4712635.xyz:26000/rtp/239.112.205.235:5140
白水,http://4712635.xyz:26000/rtp/239.109.205.87:8632
白水频道,http://4712635.xyz:26000/rtp/239.112.205.219:5140
百事直播,http://4712635.xyz:26000/rtp/239.111.205.20:5140
百事直播,http://4712635.xyz:26000/rtp/239.111.205.21:5140
百事直播,http://4712635.xyz:26000/rtp/239.111.205.22:5140
百事直播,http://4712635.xyz:26000/rtp/239.111.205.25:5140
百事直播,http://4712635.xyz:26000/rtp/239.111.205.43:5140
直播室101,http://4712635.xyz:26000/rtp/239.109.205.170:9612
直播室102,http://4712635.xyz:26000/rtp/239.109.205.171:9614
直播室103,http://4712635.xyz:26000/rtp/239.109.205.172:9616
直播室104,http://4712635.xyz:26000/rtp/239.109.205.173:9618
直播室105,http://4712635.xyz:26000/rtp/239.109.205.174:9620
直播室105,http://4712635.xyz:26000/rtp/239.111.205.24:5140
直播室106,http://4712635.xyz:26000/rtp/239.109.205.175:9622
直播室107,http://4712635.xyz:26000/rtp/239.109.205.176:9624
直播室107,http://4712635.xyz:26000/rtp/239.111.205.26:5140
直播室108,http://4712635.xyz:26000/rtp/239.109.205.219:9714
直播室109,http://4712635.xyz:26000/rtp/239.109.205.220:9718
直播室109,http://4712635.xyz:26000/rtp/239.111.205.44:5140
直播室110,http://4712635.xyz:26000/rtp/239.109.205.221:9722
直播室110,http://4712635.xyz:26000/rtp/239.111.205.45:5140
直播室111,http://4712635.xyz:26000/rtp/239.109.205.222:9726
直播室111,http://4712635.xyz:26000/rtp/239.111.205.46:5140
直播室201,http://4712635.xyz:26000/rtp/239.109.205.108:8800
直播室202,http://4712635.xyz:26000/rtp/239.109.205.109:8808
直播室203,http://4712635.xyz:26000/rtp/239.109.205.110:8816
眉县新闻,http://4712635.xyz:26000/rtp/239.111.205.81:5140
紫阳,http://4712635.xyz:26000/rtp/239.109.205.74:8528
紫阳,http://4712635.xyz:26000/rtp/239.112.205.220:5140
聚鲨环球,http://4712635.xyz:26000/rtp/239.110.205.34:9800
聚鲨环球,http://4712635.xyz:26000/rtp/239.112.205.158:5140
蒲城综合[720*576],http://4712635.xyz:26000/rtp/239.112.205.194:5140
西乡融媒,http://4712635.xyz:26000/rtp/239.111.205.17:5140
西部电影,http://4712635.xyz:26000/rtp/239.111.205.102:5140
陇县,http://4712635.xyz:26000/rtp/239.111.205.252:5140
陈仓频道,http://4712635.xyz:26000/rtp/239.111.205.245:5140
陕视直播,http://4712635.xyz:26000/rtp/239.110.205.41:9874
陕视融媒,http://4712635.xyz:26000/rtp/239.110.205.52:9934
韩城综合,http://4712635.xyz:26000/rtp/239.109.205.72:8512
韩城综合,http://4712635.xyz:26000/rtp/239.112.205.166:5140
